MD_cv,MD_se,TEP_cv,TEP_se,TEP_TDEP_cv,TEP_TDEP_se,AvgIFC_cv,AvgIFC_se,os_cv,os_se
0.5054152780098475,0.0018955074464148947,0.5096240499231036,0.0019133708386988824,0.5015233237054536,0.0017926323965107211,0.5021185326367732,0.0012019749188515586,0.4990814051465047,0.0005940846064901405
0.5076680388656957,0.0008227697841933809,0.5202762775126415,0.0008550241964328548,0.5024535993284525,0.0007900983009410458,0.5073405000596614,0.0006416799036552626,0.5062667971450664,0.0005754650857759207
0.5170592016543726,0.0007087366034741489,0.5416108160401321,0.0007607570857916367,0.5100452602537717,0.0007533840374653437,0.517457982823017,0.0005573570487565255,0.5158074187224594,0.0004849784309618676
0.5308440100341738,0.0006897397359242566,0.5742457171184793,0.0007292060953759132,0.5174233547624065,0.0006918813413878515,0.532572757870923,0.000562538978437835,0.5297464477811333,0.0005746912544176769
0.545187950228519,0.0005639036127967176,0.61461756488691,0.0006543302788079244,0.527377432122713,0.0006645934749157799,0.5496373604111776,0.0005327577533117387,0.5444896889370522,0.0005907226961665154
0.5603237506605273,0.0007775201013597522,0.6630865746455152,0.0009402035437736254,0.5407847423292785,0.0005544143436800617,0.5686610842917774,0.0006171448713812573,0.5613805693554503,0.0005786370999478585
0.5755089561144965,0.000541408078493376,0.719609696507083,0.0007372497779403121,0.5451540337045548,0.0005294103826594098,0.5877974846548084,0.0005478101185748819,0.5777020672993733,0.0006884882134300888
