cov_part,var_part,cov_se,var_se
5.428367264351309e-14,4.9082117980110793e-23,4.838143203803266e-14,3.4795575032900855e-25
-0.022133060335048287,0.5364902817800972,0.0044457376942914776,0.0010718398423882572
-0.028858391356053826,0.523608435376002,0.004185986159269129,0.0009384251177725638
-0.02356101658808946,0.5256008043522078,0.0035756731914860836,0.0007223806223754395
-0.02645383882859881,0.5274850988080043,0.005763993593452107,0.0010213313310166393
-0.03329378543304671,0.521710170729778,0.0040770315712112416,0.0007686686321231647
-0.026865582013620996,0.5228584479737555,0.002735313695852191,0.0004762865443695702
-0.02489385498555088,0.5233924583516791,0.003862763829252241,0.0006650224791200446
-0.02358881691451059,0.5229698615303712,0.0026586799730093616,0.00046910847571008274
-0.027042903744418943,0.5215111196302487,0.004714333326171034,0.0008678981779827868
-0.03215014055915359,0.5227754760924875,0.0026200173320999375,0.0004743844496399598
-0.026130993920432295,0.5215827156540014,0.0028029867064295467,0.0004773919131217943
-0.03280803796984209,0.5188051975955194,0.003728792972342775,0.0006457952218082836
-0.024400116589747865,0.5197465943263232,0.002593743576924621,0.00044713098711209823
-0.03470963353458784,0.519940976236097,0.00357864278841531,0.0006361727025831476
-0.026731906393510408,0.5190148289350861,0.002592124415936147,0.0004355608600600883
-0.0278613654085516,0.5198695421005195,0.0025484554483394682,0.00042697146888915494
-0.035408894587684564,0.5180217831433619,0.002605657679828047,0.0004277375582271142
-0.02828213442567441,0.5194578720906996,0.002528458945578279,0.0004198563597896908
-0.02270284594841129,0.5187569898907366,0.0025996386825379537,0.00040509518697324685
-0.023414963077327246,0.5167112766140715,0.003366246025434874,0.0005907470928346634
-0.03134712342052584,0.5179432011359442,0.003439748878111216,0.0005940832179674347
-0.0238758346268092,0.5181707312706877,0.0044915518277286424,0.0007878744921141192
-0.029846672914583323,0.5174462398356673,0.0034070123975817636,0.0005558738723261991
-0.028196376171400958,0.5165718407765092,0.004888654432623473,0.0008144198082017563
-0.030496100002845025,0.5167001118219472,0.004807757304569007,0.0008213988854196674
-0.025837067613691755,0.5183875712299755,0.0024356838304474622,0.00041054942924675556
-0.028719317177770827,0.518513286689616,0.002364203831359095,0.000399146209222072
-0.025715008219813804,0.5179940047629784,0.002308600192278699,0.00038997176606114423
-0.03612958023473874,0.517079192006792,0.004024517525368599,0.0006989798621090661
-0.026073917275869413,0.5170705304377305,0.0033512265398465304,0.0005786215322057112
-0.02366084063615745,0.5170399887493575,0.0033466032333056587,0.0005179288372224899
-0.03087700597985591,0.5154706261279832,0.00241418906637048,0.0003877404140954259
-0.024443960538421964,0.5161604532202806,0.003196714195148246,0.0005560016679657226
-0.033384119226981784,0.5159603009723174,0.00231259943498736,0.0003834386149961982
-0.03136736663165447,0.5154143251709036,0.0033536576374045522,0.0005150026894442385
-0.028397895804336777,0.5145009320261265,0.0022728597682405024,0.00036645152582297544
-0.028804379155775047,0.5153528451520877,0.003356691111357396,0.0005214946080406794
-0.02681366686560254,0.5155032597167193,0.002242269784400406,0.00037302086999593185
-0.02856296034572723,0.5144067149521483,0.00219328544598055,0.00037425671139986626
-0.026876023204354015,0.5121375516746817,0.004237914366688172,0.0007357890873696769
-0.031829594566381174,0.5147284759252501,0.0032160790010402206,0.0005233895540342176
-0.028424460976711505,0.5137128471109207,0.002209424644576178,0.0003795313315442244
-0.027914696943230517,0.513516828727943,0.002210665749242882,0.0003635016165892894
-0.029216971164410997,0.5128135686419806,0.0022178974417307704,0.00035738937215208156
-0.02781669916053447,0.5144403022526726,0.0030671811036452022,0.000521801088149674
-0.02140755671814351,0.5127586293349147,0.005399958248787959,0.0010566305824421067
-0.030545097708656176,0.512060668173259,0.005399688752057924,0.0008647780277189277
